prod_id,name,price,category,sub-category,image1,image2,Brand,description,size,,,,,
192,Caspian Silver Ring,150,Men,Ring,RingF1.jpg,RingB1.jpg,SmartWear,"Embrace a sleek and understated elegance with our timeless Ring. Meticulously crafted to perfection, this ring embodies simplicity at its finest. Made from high-quality materials, it guarantees both durability and comfort. Its minimalist design effortlessly complements any attire, from your everyday casual wear to formal occasions. Whether you're heading to work, a social gathering, or hitting the town with friends, this versatile ring is your perfect go-to accessory.",-,,,,,
193,Fier Silver Ring,150,Men,Ring,RingF2.jpg,RingB2.jpg,SmartWear,"If you're in search of a striking and stylish piece of jewelry, look no further than the Fier Ring. This bold ring is the perfect addition to any fashion-forward wardrobe, thanks to its eye-catching design and expert craftsmanship. Whether you're dressing up for a special occasion or just looking to add some edge to your everyday look, this ring delivers style, quality, and personality in spades.",-,,,,,
194,Euros Golden Diamond Ring,150,Men,Ring,RingF3.jpg,RingB3.jpg,SmartWear,"Discover the allure of our Ring ?a captivating accessory that elevates any look effortlessly. This refined ring combines simplicity with a touch of elegance, making it a versatile piece for any outfit. The lightweight design ensures maximum comfort, allowing you to wear it all day, from boardroom meetings to evenings out. Meticulously crafted with attention to detail, this ring is built to withstand the test of time, becoming a cherished symbol of your style. Treat yourself or someone special to the Classic Men Ring and embrace its timeless appeal today.",-,,,,,
195,Ghost of the Sea Ring,150,Men,Ring,RingF4.jpg,RingB4.jpg,SmartWear,"Elevate your style with the ethereal beauty of the Ghost of the Sea Ring. Crafted with exquisite attention to detail, this elegant piece features a mesmerizing sea-inspired design that will captivate all who behold it. Adorn your finger with this symbol of luxury and grace, and let the spirit of the sea guide you on your journey.",-,,,,,
196,Arne Link-Chain Ring - Black,150,Men,Ring,RingF5.jpg,RingB5.jpg,SmartWear,"Upgrade your accessory game with the Arne Link-Chain Ring in Black, tailored for men who appreciate fine craftsmanship and contemporary design. This eye-catching ring combines a stylish link-chain pattern with a bold black color, creating a truly distinctive look. Each detail of this accessory has been carefully crafted to ensure durability and comfort, allowing you to wear it confidently throughout the day. Perfect for adding that extra touch of sophistication to your ensemble, this versatile ring is a fashion-forward choice for the modern man.",-,,,,,
197,Gothic Knot Ring,150,Men,Ring,RingF6.jpg,RingB6.jpg,SmartWear,"Elevate your style game with our Classic Ring, a perfect blend of sophistication and trend. Crafted with utmost precision, this timeless piece is made from premium materials to ensure durability and long-lasting shine. With a sleek and minimalist design, it effortlessly adds a touch of refinement to any outfit, be it casual or formal. Get ready to make a statement and turn heads wherever you go!",-,,,,,
198,Card Shark Signet Silver Ring,150,Men,Ring,RingF7.jpg,RingB7.jpg,SmartWear,"Elevate your style game with our Classic Ring, a perfect blend of sophistication and trend. Crafted with utmost precision, this timeless piece is made from premium materials to ensure durability and long-lasting shine. With a sleek and minimalist design, it effortlessly adds a touch of refinement to any outfit, be it casual or formal. Get ready to make a statement and turn heads wherever you go!",-,,,,,
199,Men Quartz Black Dial Chronograph Stainless Steel Watch,499,Men,Watch,WatchF1.jpg,WatchB1.jpg,SmartWear,"This slim Runway watch  is just as fashionable as is practical. Flair and elegance epitomize this With a 44 mm slim sunray dial with black stick indexes. Powered by the chronograph movement and stainless steel bracelet, the exterior of this timepiece portrays a stunning look with unmistakable class. Case thickness 11.8 mm, inner circumference 200+/- 5 mm.",-,,,,,
200,Men's Black Chronograph Leather Watch,399,Men,Watch,WatchF2.jpg,WatchB2.jpg,SmartWear,"Set a trend among the crowd by wearing this men's analog watch from Armani Exchange. Nestled in a 44 mm case, the black round dial looks absolutely stunning. It exudes chronograph functionality and a crown for time adjustment. The genuine leather strap vaunts a brown hue that enhances the look of the watch.",-,,,,,
201,Presage Men's Green Analog Leather Automatic Watch,599,Men,Watch,WatchF3.jpg,WatchB3.jpg,SmartWear,Features: Stainless Steel Case Leather Strap Automatic Movement Caliber: 4R35 23 Jewels Sapphire Crystal Green Dial Analog Display Date Display See Through Case Back Buckle Clasp 50M Water Resistance Approximate Case Diameter: 38mm Approximate Case Thickness: 12mm,-,,,,,
202,Men's Blue Chronograph Silicon Watch ,459,Men,Watch,WatchF4.jpg,WatchB4.jpg,SmartWear,"Case size: 46mm; Band size: 22mm; quartz movement with 3-hand chronograph display; mineral crystal face; Rose gold plated stainless steel case; blue dial without date window Blue plated silicone strap with single prong strap buckle closure; interchangeable with armani exchange 22mm watch straps Water resistant to 165 feet (50 M): suitable for short periods of recreational swimming and showering, but not diving or snorkeling. Circumference - 200+/- 5MM; Warranty type:Manufacturer; 2 Year International Warranty Department Name: Mens; Dial Window Material Type: Glass; Item Shape: Round",-,,,,,
203,Vintage Men's Black Digital Stainless Steel Watch,699,Men,Watch,WatchF5.jpg,WatchB5.jpg,SmartWear,"Dial Color: Black, Case Shape: Square, Dial Glass Material: Acrylic Band Color: Black, Band Material: Stainless Steel Watch Movement Type: Quartz, Watch Display Type: Digital Case Material: Resin, Case Diameter: 36 millimeters, Resin Bezel stopwatch; light; alarm; 2 years manufacturer warranty on manufacturing defects",-,,,,,
204,Men's Blue Chronograph Stainless Steel Watch,399,Men,Watch,WatchF6.jpg,WatchB6.jpg,SmartWear,"Make a bold statement with the GW0572G4 Men's Analog Watch. With a square 42mm case and a blue dial, this watch exudes confidence. It operates on quartz movement and features a two-tone stainless steel strap with a pilot buckle clasp. Offering 5 ATM water resistance, it's perfect for casual occasions. Crafted in the USA, this watch weighs 150 grams and includes a 2-year warranty.",-,,,,,
205,Women's Lace-up Sports Shoe Purple Green,499,Women,Shoes,shoesF13.jpg,shoesB13.jpg,SmartWear,"These lace up shoes are sturdier & light in weight. They are comfortable & provide support to your feet. Pick different prints & pattern to get a fun & cool look. You can pair it up with your jeans, tracks, sweatpants, shorts or chinos for a casual & sporty look. You can use it for activities such as gym, tennis, running, athletic, workout, walking etc. or also as a fashion statement. Care instructions: Allow the footwear to de-odorize regularly. Dust the surface using a clean cloth to remove the dirt.",06-Oct,,,,,
206,Womens Melange Sock Shoes Maroon,499,Women,Shoes,shoesF14.jpg,shoesB14.jpg,SmartWear,"These lace up shoes are sturdier & light in weight. They are comfortable & provide support to your feet. Pick different prints & pattern to get a fun & cool look. You can pair it up with your jeans, tracks, sweatpants, shorts or chinos for a casual & sporty look. You can use it for activities such as gym, tennis, running, athletic, workout, walking etc. or also as a fashion statement. Care instructions: Allow the footwear to de-odorize regularly. Dust the surface using a clean cloth to remove the dirt.",06-Oct,,,,,
207,Womens Melange Sock Shoes Blue,499,Women,Shoes,shoesF15.jpg,shoesB15.jpg,SmartWear,"These lace up shoes are sturdier & light in weight. They are comfortable & provide support to your feet. Pick different prints & pattern to get a fun & cool look. You can pair it up with your jeans, tracks, sweatpants, shorts or chinos for a casual & sporty look. You can use it for activities such as gym, tennis, running, athletic, workout, walking etc. or also as a fashion statement. Care instructions: Allow the footwear to de-odorize regularly. Dust the surface using a clean cloth to remove the dirt.",06-Oct,,,,,
208,Womens Life Style White Green,499,Women,Shoes,shoesF16.jpg,shoesB16.jpg,SmartWear,"These lace up shoes are sturdier & light in weight. They are comfortable & provide support to your feet. Pick different prints & pattern to get a fun & cool look. You can pair it up with your jeans, tracks, sweatpants, shorts or chinos for a casual & sporty look. You can use it for activities such as gym, tennis, running, athletic, workout, walking etc. or also as a fashion statement. Care instructions: Allow the footwear to de-odorize regularly. Dust the surface using a clean cloth to remove the dirt.",06-Oct,,,,,
209,Womens Life Style Peach,499,Women,Shoes,shoesF17.jpg,shoesB17.jpg,SmartWear,"These lace up shoes are sturdier & light in weight. They are comfortable & provide support to your feet. Pick different prints & pattern to get a fun & cool look. You can pair it up with your jeans, tracks, sweatpants, shorts or chinos for a casual & sporty look. You can use it for activities such as gym, tennis, running, athletic, workout, walking etc. or also as a fashion statement. Care instructions: Allow the footwear to de-odorize regularly. Dust the surface using a clean cloth to remove the dirt.",06-Oct,,,,,
210,Womens Life Style Steel Blue,499,Women,Shoes,shoesF18.jpg,shoesB18.jpg,SmartWear,"These lace up shoes are sturdier & light in weight. They are comfortable & provide support to your feet. Pick different prints & pattern to get a fun & cool look. You can pair it up with your jeans, tracks, sweatpants, shorts or chinos for a casual & sporty look. You can use it for activities such as gym, tennis, running, athletic, workout, walking etc. or also as a fashion statement. Care instructions: Allow the footwear to de-odorize regularly. Dust the surface using a clean cloth to remove the dirt.",06-Oct,,,,,
211,Womens Life Style Lavender,499,Women,Shoes,shoesF19.jpg,shoesB19.jpg,SmartWear,"These lace up shoes are sturdier & light in weight. They are comfortable & provide support to your feet. Pick different prints & pattern to get a fun & cool look. You can pair it up with your jeans, tracks, sweatpants, shorts or chinos for a casual & sporty look. You can use it for activities such as gym, tennis, running, athletic, workout, walking etc. or also as a fashion statement. Care instructions: Allow the footwear to de-odorize regularly. Dust the surface using a clean cloth to remove the dirt.",06-Oct,,,,,
212,Womens Life Style  Black,499,Women,Shoes,shoesF20.jpg,shoesB20.jpg,SmartWear,"These lace up shoes are sturdier & light in weight. They are comfortable & provide support to your feet. Pick different prints & pattern to get a fun & cool look. You can pair it up with your jeans, tracks, sweatpants, shorts or chinos for a casual & sporty look. You can use it for activities such as gym, tennis, running, athletic, workout, walking etc. or also as a fashion statement. Care instructions: Allow the footwear to de-odorize regularly. Dust the surface using a clean cloth to remove the dirt.",06-Oct,,,,,
213,Women's Life Style Shoes  Purple,499,Women,Shoes,shoesF21.jpg,shoesB21.jpg,SmartWear,"These lace up shoes are sturdier & light in weight. They are comfortable & provide support to your feet. Pick different prints & pattern to get a fun & cool look. You can pair it up with your jeans, tracks, sweatpants, shorts or chinos for a casual & sporty look. You can use it for activities such as gym, tennis, running, athletic, workout, walking etc. or also as a fashion statement. Care instructions: Allow the footwear to de-odorize regularly. Dust the surface using a clean cloth to remove the dirt.",06-Oct,,,,,
214,Everlasting Love Bracelet,249,Women,Bracelet,BraceletF8.jpg,BraceletB8.jpg,SmartWear,"Introducing our beautiful Everlasting Love Bracelets, the perfect symbol of eternal love and devotion. Crafted with exquisite attention to detail, these bracelets feature a classic and elegant design that will complement any outfit. Made with high-quality materials, they are durable and designed to last. Surprise your loved one with this timeless gift that will remind them of your love every time they wear it. our Everlasting Love Bracelets are the ideal accessory to express your affection. Shop now and make a lasting impression!",-,,,,,
215,Aurora Resin Gold Bracelet,349,Women,Bracelet,BraceletF9.jpg,BraceletB9.jpg,SmartWear,"Elevate your wrist with our exquisite resin bracelet, exuding elegance and sophistication. Crafted from high-quality resin, this luxurious accessory boasts a unique design that is sure to make a statement. Add a touch of glamour to any outfit with this must-have piece.",-,,,,,
216,Red Thread Initial Bracelet,449,Women,Bracelet,BraceletF10.jpg,BraceletB10.jpg,SmartWear,"Elevate your wrist with our exquisite resin bracelet, exuding elegance and sophistication. Crafted from high-quality resin, this luxurious accessory boasts a unique design that is sure to make a statement. Add a touch of glamour to any outfit with this must-have piece.",-,,,,,
217,Tranquil Resin Gold Bracelet,299,Women,Bracelet,BraceletF11.jpg,BraceletB11.jpg,SmartWear,"Elevate your wrist with our exquisite resin bracelet, exuding elegance and sophistication. Crafted from high-quality resin, this luxurious accessory boasts a unique design that is sure to make a statement. Add a touch of glamour to any outfit with this must-have piece.",-,,,,,
218,Roman Era Rose-Gold Cuff,399,Women,Bracelet,BraceletF12.jpg,BraceletB12.jpg,SmartWear,"The sleek and minimalist design of this Cuff makes it a versatile accessory, perfect for both formal occasions and everyday glamour. Its high-quality construction ensures durability, while the golden hue adds a touch of luxury to your ensemble.Make a bold statement with our Cuff ?where simplicity meets grandeur, creating a look that is both timeless and captivating.",-,,,,,
219,Glimmer Diamond Tennis Bracelet,199,Women,Bracelet,BraceletF13.jpg,BraceletB13.jpg,SmartWear,"Get ready to shine and make heads turn with our breathtaking Glimmer Diamond Tennis Bracelet! Designed to bring out your inner glow, this extraordinary piece is a symbol of grace and beauty. Adorned with a dazzling array of meticulously cut diamonds, it radiates sophistication and class, enhancing your charisma wherever you go. Perfect for any occasion, it amplifies your style and serves as a constant reminder of the sparkle within you. Prepare to steal the spotlight and indulge in a touch of luxury that will leave a lasting impression!",-,,,,,
220,Bond Of Positive Energy Bracelet,250,Women,Bracelet,BraceletF14.jpg,BraceletB14.jpg,SmartWear,Treat your sister to something truly unique this Raksha Bandhan with our manifestation stone Rakhi. This meaningful piece not only symbolizes your bond but also acts as a positive energy generator to help her manifest her dreams and desires.,-,,,,,
221,Soft Silk Stretchable Tennis Band,399,Women,Bracelet,BraceletF15.jpg,BraceletB15.jpg,SmartWear,"Elevate your style and add a touch of sophistication with our Soft Silk Bracelet. Crafted with the finest this bracelet effortlessly combines comfort with timeless beauty. The soft, lightweight design ensures a comfortable fit on your wrist, allowing you to wear it all day without any irritation. Whether you're attending a formal event or going for a casual outing, this versatile bracelet will complement any outfit, adding a subtle yet luxurious charm. Treat yourself to a piece of elegance or surprise a loved one with a gift that exudes grace and sophistication!",-,,,,,
222,Nature Crystal Embrace Beaded Bell Band,459,Women,Bracelet,BraceletF16.jpg,BraceletB16.jpg,SmartWear,"Indulge in the allure of nature with our irresistible natural stone beaded bracelets. Meticulously crafted to showcase the splendid beauty of genuine stones, these bracelets are a testament to elegance and charm.Featuring a comfortable and lightweight design, these bracelets are a pleasure to wear and can be stacked or worn individually for a striking look. With our natural stone beaded bracelets, you can effortlessly elevate your accessory game and let your inner radiance shine.",-,,,,,
223,Blushing Blossom Beaded Band,289,Women,Bracelet,BraceletF17.jpg,BraceletB17.jpg,SmartWear,"Introducing our Stone Bracelets, the perfect accessory to elevate your everyday style! Crafted with exquisite detail, these bracelets effortlessly combine elegance and charm. Handcrafted from high-quality materials, Whether you're heading to a casual outing or a formal event, these bracelets will add a touch of sophistication to any outfit.",-,,,,,
224,Beyond Infinity Silver Ring,399,Women,Ring,RingF8.jpg,RingB8.jpg,SmartWear,"The Beyond Infinity Silver Ring is a stunning piece of jewelry that will leave you mesmerized. Crafted with intricate details and a sleek design, this ring is the perfect accessory to elevate any look.",-,,,,,
225,Rose Gold Hug Promise Ring - Adjustable - Anti Tarnish,299,Women,Ring,RingF9jpg,RingB9.jpg,SmartWear,"This Hug Ring is perfect for daily wear, it is shiny silver and you'll always feel like your loved ones are close to you!?his beautiful ring is perfect for any occasion. It's comfortable to wear and will go with any outfit. It is anti-tarnish, so it is durable and strong.?With a unique twisted design, the?ose Gold Hug Promise Ring is sure to be cherished for years to come.?ncase you're looking for a promise ring, this one is perfect for you!",-,,,,,
226,Amor Evil Eye Ring,249,Women,Ring,RingF10.jpg,RingB10.jpg,SmartWear,"Get ready to fall in love with our stunningly ring! Crafted with utmost precision and attention to detail, this one-of-a-kind accessory is a constant reminder of your unique style. Lightweight and comfortable, this versatile ring easily transitions from daytime chic to evening glamour. Make a statement and let your inner radiance shine through with this exquisite piece of jewelry!",-,,,,,
227,Silver Echo Him & Her Ring,349,Women,Ring,RingF11.jpg,RingB11.jpg,SmartWear,"Celebrate your timeless connection with the Silver Echo Him & Her Ring. Crafted from high-quality material, this stunning pair of rings symbolizes the harmony and resonance of love that echoes through time. With their sleek, polished finish and minimalist design, these rings are perfect for couples who appreciate understated elegance and meaningful symbolism.",-,,,,,
228,Ethereal Twist Silver Solitaire Ring,149,Women,Ring,RingF12.jpg,RingB12.jpg,SmartWear,"Embrace understated elegance with the?thereal Twist Silver Solitaire Ring. This beautifully crafted ring features a stunning solitaire gemstone, delicately set atop a unique twisted silver band that adds an enchanting twist to a classic design. The ethereal, twisted detailing on the band provides a modern, creating a timeless and captivating piece. Perfect for engagements, anniversaries, or as an everyday statement of grace, this ring offers a sophisticated touch that? both contemporary and timeless. The?thereal Twist Silver Solitaire Ring?s designed for those who appreciate subtle beauty with a twist.",-,,,,,
229,Plum Bliss Toi-et-Moi Ring,199,Women,Ring,RingF13.jpg,RingB13.jpg,SmartWear,"The Plum Bliss Toi-et-Moi Ring is a beautiful symbol of love and connection. Featuring two stunning stones?his ring represents the perfect union of two . Elegant and unique, it? a meaningful piece for engagements, anniversaries, or as a special gift to celebrate your bond with someone special.",-,,,,,
230,Vision of Beauty Diamond Ring,259,Women,Ring,RingF14.jpg,RingB14.jpg,SmartWear,"Captivating and radiant, the?ision of Beauty Diamond Ring?s a breathtaking symbol of elegance and sophistication. Featuring a stunning diamond at its heart, this exquisite ring is designed to capture attention with its flawless sparkle and timeless beauty. The diamond is delicately set, allowing it to shine brilliantly from every angle, while the band. With its sleek, modern design and exquisite craftsmanship, the?ision of Beauty Diamond Ring?s perfect for those who appreciate both classic elegance and contemporary style.?,-
231,Scarlet Dream Ruby Ring,250,Women,Ring,RingF15.jpg,RingB15.jpg,SmartWear,The Scarlet Dream Ruby Ring is a captivating piece that radiates elegance and passion. Featuring a stunning ruby at its center", this ring is designed to capture the depth of love and beauty. Its rich, vibrant red hue makes it the perfect statement piece for special occasions, anniversaries, or as a meaningful gift for someone special. Timeless and sophisticated, the Scarlet Dream Ruby Ring is a symbol of enduring love and desire.",-
232,Radiant Stone Statement Ring,199,Women,Ring,RingF16.jpg,RingB16.jpg,SmartWear,"The?adiant Stone Statement Ring?s designed to capture attention and add a touch of glamour to any outfit. This ring boasts a striking design that commands the spotlight. The vibrant stone, set in a carefully crafted band, enhances its natural brilliance, creating a truly eye-catching effect.?,-
233,Ethereal Studded Gold Ring,289,Women,Ring,RingF17.jpg,RingB17.jpg,SmartWear,Embrace the allure of our Ethereal Studded Gold Ring", a masterpiece of craftsmanship and elegance. With its luminous gold finish and eye-catching studded details, this ring is the perfect addition to any jewelry collection. Indulge in the beauty of this striking accessory and radiate confidence and sophistication with every wear.",-,,,
234,Petal Poise Earrings,179,Women,Earring,earringF1.jpg,earringB1.jpg,SmartWear,"Discover the magic of our Earrings that will steal your heart at first sight! Delicately crafted to embrace your natural beauty, these earrings are a testament to refined elegance. Designed to be lightweight, you can flaunt these beauties throughout the day without any discomfort. Made with premium materials and intricate detailing, these Pretty Earrings uphold the highest quality standards. Perfect for both everyday wear or dressing up for a night out, these earrings effortlessly enhance your style and elevate your look. Get ready to receive compliments wherever you go!",-,,,,,
235,Triple Layer Quirky Hoop Earrings,99,Women,Earring,earringF2.jpg,earringB2.jpg,SmartWear,"Stunning Triple Layer Quirky Hoop Earrings by Salty. All heads will surely turn, as you rock this stunning piece
This exquisite piece is part of our In Trend collection and is a must-have for every woman. It pairs well with your outfit and is suitable for all occasions. A perfect gift for her for birthdays, anniversaries, and all celebrations",-,,,,,
236,Waterdrop Shape Ribbon Dangle Zircon Earrings,199,Women,Earring,earringF3.jpg,earringB3.jpg,SmartWear,"attractive Waterdrop Shape Ribbon Dangle Zircon Earrings by Salty. Designed for the modern woman team it with an elegant top or solids to create the perfect ensemble
This exquisite piece is part of our In Trend collection, and is a must have for every woman. It pairs well with your outfit and is suitable for all occasions. A perfect gift for her for birthdays, anniversaries and all celebrations",-,,,,,
237,Glam Pink Drops Earrings,149,Women,Earring,earringF4.jpg,earringB4.jpg,SmartWear,"Elevate your style with our Glam Pink Drops Earrings? perfect blend of playful charm and modern elegance. Featuring dazzling pink orbs that catch the eye from every angle, these earrings are designed to make a bold statement. Whether you're heading to a party or adding a pop of glam to your everyday look, these drop earrings are your ultimate accessory for effortless sophistication.Color: Radiant PinkDesign: Lightweight drop style for comfortable wearOccasion: Ideal for parties, celebrations, and casual chic outfitsLet these earrings be your go-to for turning heads and lighting up any room!",-,,,,,
238,Sable Shine Earrings,89,Women,Earring,earringF5.jpg,earringB5.jpg,SmartWear,"The Sable Shine Earrings exude refined elegance with a striking contrast of deep black and radiant gold. Designed for those who appreciate bold sophistication, these earrings feature a sleek, modern silhouette that catches the light beautifully. Whether you're attending an evening event or adding a touch of glamour to your day, these earrings make a statement with their luxurious shine and timeless appeal. Perfect for elevating any outfit, the Sable Shine Earrings are a must-have for those who love to stand out in style.",-,,,,,
239,Pearl Perfection Earrings,199,Women,Earring,earringF6.jpg,earringB6.jpg,SmartWear,"Enchanting and captivating, our Earrings are must-haves for every jewelry lover! Immerse yourself in the world of elegance with these delicate accessories that exude a timeless charm. Made with utmost care and a keen eye for detail, these lightweight earrings guarantee a hassle-free wear. Pamper yourself or surprise someone special with these exquisite creations, suitable for any occasion. The versatility of these Pretty Earrings allows you to effortlessly match them with any outfit, making them the perfect addition to your jewelry collection. Elevate your style effortlessly and let these earrings speak volumes about your impeccable taste!",-,,,,,
240,Symbolic Statement Gold Earrings,299,Women,Earring,earringF7.jpg,earringB7.jpg,SmartWear,"Step up your accessory game with these Symbolic Statement Gold Earrings. The intricate detailing and symbolic design make these earrings a unique and eye-catching piece. Whether you're looking to add a touch of elegance to your everyday look or make a statement at a special occasion, these earrings are versatile and chic. Treat yourself or someone special to these stunning earrings and experience the luxury of wearing a symbol of style and sophistication",-,,,,,
241,Posh Night Clover Studs,199,Women,Earring,earringF8.jpg,earringB8.jpg,SmartWear,"Introducing our mesmerizing Clover Earrings, a testament to unparalleled grace and elegance. Crafted with meticulous attention to detail, these exquisite earrings embody a timeless charm that effortlessly complements any ensemble. The delicate clover-shaped design, exudes a captivating allure that will leave onlookers awe-inspired, these earrings offer a comfortably lightweight feel, ensuring a seamless transition from daytime sophistication to evenings of opulence. Elevate your ensemble with the sophistication and refinement that only our Clover Earrings can bring, radiating an aura of timeless luxury.",-,,,,,
242,Charming Heart Earrings,249,Women,Earring,earringF9.jpg,earringB9.jpg,SmartWear,"Elevate your accessory game with our?harming Heart Earrings. Featuring a classic heart design, these earrings are the perfect blend of timeless beauty and effortless elegance. Whether you're dressing up for a special occasion or adding a subtle touch of romance to your everyday look, these earrings are sure to impress. The delicate heart shape is both meaningful and stylish, symbolizing love, affection, and beauty.",-,,,,,
243,Cupid's Gem Earrings,299,Women,Earring,earringF10.jpg,earringB10.jpg,SmartWear,"The Cupid's Gem Earrings are the perfect expression of love and elegance. Featuring sparkling gems , these earrings add a touch of romance to any look. Whether for a special occasion or everyday wear, they make a beautiful statement of affection, making them the perfect gift for someone you love.",-,,,,,
244,Hyacinth 4-pcs Zircon Heart Magnetic Clover Necklace - Rose Gold,399,Women,Necklace,necklaceF1.jpg,necklaceB1.jpg,SmartWear,"The hyacinth 4-pcs Zircon Heart Magnetic Clover Necklace features a lovely, delicate design of an elegant, 4-leaf clover, in an eye-catching necklace. It comes with a classy, diamond-shaped pendant. The zirconium provides a brilliant sparkle, making it the perfect accessory for any occasion.?he clover is crafted with a sturdy, brass alloy, to ensure the longevity of the necklace. This necklace is ideal for any woman, who loves the classic and elegant look.",-,,,,,
245,Angel Wings Necklace - Gold,299,Women,Necklace,necklaceF2.jpg,necklaceB2.jpg,SmartWear,"Angel Wings Necklace - Gold. The necklace is crafted in gold, which will make you shine like an angel. This delicate gold Angel Wings Necklace is a timeless and meaningful piece. The timeless Angel Wings Necklace will make you look elegant and sophisticated.It is perfect for anyone who wants to make a statement. It's a beautiful piece to have on hand for a loved one or for yourself.",-,,,,,
246,Angel Wings Necklace - Silver,349,Women,Necklace,necklaceF3.jpg,necklaceB3.jpg,SmartWear,"Angel Wings Necklace - Silver. The necklace is crafted in silver, which will make you shine like an angel.The timeless Angel Wings Necklace will make you look elegant and sophisticated.It is perfect for anyone who wants to make a statement. It's a beautiful piece to have on hand for a loved one or for yourself.",-,,,,,
247,Bewitching Emerald Necklace,249,Women,Necklace,necklaceF4.jpg,necklaceB4.jpg,SmartWear,"Introducing our ""Bewitching Emerald Choker"" ?a mesmerizing masterpiece that will enchant and captivate all who behold it. This exquisite choker necklace features a stunning emerald green diamond at its center, nestled within a delicate, bewitching design that exudes elegance and charm. Crafted with precision and adorned with the allure of emerald, it's the perfect accessory to make a statement at any special occasion. Elevate your style and leave a lasting impression with the enchanting beauty of our Bewitching Emerald Choker.",-,,,,,
248,Vintage Women's Digital Resin Watch,399,Women,Watch,WatchF7.jpg,WatchB7.jpg,SmartWear,"Vintage series; daily alarm; 50-meter water resistance; 1/100-second stopwatch; daily alarm; led backlight; sporty casual designDial Color:Beige,Strap Color:Black,",-,,,,,
249,Women's White Analog Ceramic Watch,499,Women,Watch,WatchF8.jpg,WatchB8.jpg,SmartWear,"Keeping with the savoir-fraire of the house of Fossil, innovation has become a key pillar in their design philosophy. This white FB-01 is a prime example of that quality with its eclectic choice of materials. A watch crafted with a ceramic chain-link belt, glitzy indexes and a white top ring accentuated with rose gold-tone accents is a rare and bold design. Perfect to be worn from dusk to dawn, it has been designed for seamless mixing, stacking and layering.'",-,,,,,
250,Women's White Analog Silicon Watch,349,Women,Watch,WatchF9.jpg,WatchB9.jpg,SmartWear,"GUESS Ladies Watch with a polished rose gold case, sunray white dial with rose gold logo detail and a blue smooth silicone strap.Dial Color:White,Strap Color:Blue,",-,,,,,
251,Women's Blue Chronograph Stainless Steel Watch,449,Women,Watch,WatchF10.jpg,WatchB10.jpg,SmartWear,"With the perfect pop of color, our 38mm Lexington features a navy dial on a two-tone stainless steel bracelet. Dress this watch up or down to go with any style this season.Dial Color:Blue,Strap Color:Two Tone",-,,,,,
252, Women's Green Dial Analog Stainless Steel Watch,259,Women,Watch,WatchF11.jpg,WatchB11.jpg,SmartWear,"Smarten up your look for work or play. This simple, versatile, and supremely fashionable watch glides with you right through your day. Roman numeral indexes at the 12 and 6 o'clock positions add a touch of sophisticated styling, while water resistance for daily use frees you from worry when out in the rain or washing up.",-,,,,,
253,Dress Women Quartz Green Dial Analog Stainless Steel Watch,499,Women,Watch,WatchF12.jpg,WatchB12.jpg,SmartWear,"A must-have timepiece for all the watch aficionados, this women analog watch from Guess will be a perfect pick. It is stainless steel strap vaunts a gold hue that enhances the look of the watch. The blue round dial is protected by a mineral glass. It has a crown for time adjustment. Furthermore, it is complemented with a fold-over clasp with double push button safety clasp that ensures a secure fit on the wrist.",-,,,,,
254,Women's Silver Analog Stainless Steel Watch ,599,Women,Watch,WatchF13.jpg,WatchB13.jpg,SmartWear,"Timex is an American manufacturing company founded in 1854 as the Waterbury Clock Company in Waterbury, ConnecticutDial Color:Silver,Strap Color:Rose Gold",-,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,-,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
